22;03;2026;17;30
1695203;859909;50,73
7;VE 7000 - MARIBOR;2;VO 7002 - SLOVENSKA BISTRICA;25170;13350;53,04
7;VE 7000 - MARIBOR;3;VO 7003 - SLOVENSKE KONJICE;19000;10455;55,03
7;VE 7000 - MARIBOR;4;VO 7004 - RUŠE;12516;6071;48,51
7;VE 7000 - MARIBOR;5;VO 7005 - MARIBOR 1;23701;12022;50,72
7;VE 7000 - MARIBOR;6;VO 7006 - MARIBOR 2;21160;10770;50,90
7;VE 7000 - MARIBOR;7;VO 7007 - MARIBOR 3;17407;8768;50,37
7;VE 7000 - MARIBOR;8;VO 7008 - MARIBOR 4;13841;5130;37,06
7;VE 7000 - MARIBOR;9;VO 7009 - MARIBOR 5;16994;7687;45,23
7;VE 7000 - MARIBOR;10;VO 7010 - MARIBOR 6;15745;7749;49,22
7;VE 7000 - MARIBOR;11;VO 7011 - MARIBOR 7;13288;5566;41,89
8;VE 8000 - PTUJ;0;VE 8000 - PTUJ;209914;104860;49,95
8;VE 8000 - PTUJ;1;VO 8001 - LENDAVA;21175;9181;43,36
8;VE 8000 - PTUJ;2;VO 8002 - ORMOŽ;14064;7464;53,07
8;VE 8000 - PTUJ;3;VO 8003 - LJUTOMER;15077;7551;50,08
8;VE 8000 - PTUJ;4;VO 8004 - MURSKA SOBOTA 1;24295;11751;48,37
8;VE 8000 - PTUJ;5;VO 8005 - MURSKA SOBOTA 2;24750;11914;48,14
8;VE 8000 - PTUJ;6;VO 8006 - GORNJA RADGONA;17770;9045;50,90
8;VE 8000 - PTUJ;7;VO 8007 - LENART;16698;8401;50,31
8;VE 8000 - PTUJ;8;VO 8008 - PESNICA;18126;8747;48,26
8;VE 8000 - PTUJ;9;VO 8009 - PTUJ 1;21430;11980;55,90
8;VE 8000 - PTUJ;10;VO 8010 - PTUJ 2;16947;8464;49,94
8;VE 8000 - PTUJ;11;VO 8011 - PTUJ 3;19582;10362;52,92
